AreaKey,Period,Value
E02004173,2019,7420
E02004174,2019,7925
E02004175,2019,5383
E02004176,2019,5483
E02004177,2019,5903
E02004178,2019,5391
E02004179,2019,9436
E02004180,2019,6150
E02004181,2019,5830
E02004182,2019,6343
E02004183,2019,5895
E02004184,2019,8891
E02004185,2019,6397
E02004186,2019,9246
E02004187,2019,9971
E02004188,2019,6826
E02004189,2019,6135
E02004190,2019,8317
E02004191,2019,8844
E02004192,2019,7493
E02004193,2019,11757
E02004194,2019,7226
E02004195,2019,5427
E02004196,2019,7706
E02004197,2019,6774
E02004198,2019,6496
E02004199,2019,5664
E02004200,2019,5165
E02004201,2019,5383
E02004202,2019,8640
E02004203,2019,5884
E02004204,2019,9755
E02004205,2019,8499
E02004206,2019,6710
E02004207,2019,6451
E02004208,2019,8468
E02004209,2019,8907
E02004210,2019,6808
E02004211,2019,6698
E02004212,2019,6150
E02004213,2019,8388
E02004214,2019,6255
E02004215,2019,5768
E02004216,2019,5603
E02004217,2019,8035
E02004218,2019,6145
E02004219,2019,5616
E02004220,2019,6098
E02004221,2019,6381
E02004222,2019,5959
E02004223,2019,12814
E02004224,2019,6508
E02004225,2019,5980
E02004226,2019,7312
E02004227,2019,10133
E02004228,2019,7082
E02004229,2019,9647
E02004230,2019,7609
E02004231,2019,6945
E02004232,2019,6648
E02004233,2019,12545
E02004234,2019,6068
E02004235,2019,6334
E02004236,2019,6023
E02004237,2019,8260
E02004238,2019,7446
E02004239,2019,6083
E02004240,2019,6369
E02004241,2019,9683
E02004242,2019,6416
E02004243,2019,6523
E02004244,2019,7426
E02004245,2019,7709
E02004246,2019,7354
E02004247,2019,6155
E02004248,2019,7623
E02004249,2019,5701
E02004250,2019,7960
E02004251,2019,6542
E02004252,2019,7673
E02004253,2019,9641
E02004254,2019,10219
E02004255,2019,7640
E02004256,2019,9170
E02004257,2019,8935
E02004258,2019,10210
E02004259,2019,7256
E02004260,2019,9061
E02004261,2019,10470
E02004262,2019,7976
E02004263,2019,5920
E02004264,2019,8701
E02004265,2019,8787
E02004266,2019,8866
E02004267,2019,5007
E02004268,2019,9817
E02004269,2019,9894
E02004270,2019,7679
E02004271,2019,9688
E02004272,2019,11899
E02004273,2019,7223
E02004274,2019,6549
E02004275,2019,7538
E02004276,2019,5552
E02004277,2019,12465
E02004278,2019,8973
E02004279,2019,8037
E02004280,2019,8230
E02004281,2019,7484
E02004282,2019,8786
E02004283,2019,8751
E02004284,2019,9784
E02004285,2019,7545
E02004286,2019,5207
E02004287,2019,5571
E02004288,2019,6043
E02004289,2019,7268
E02004290,2019,5776
E02004291,2019,7248
E02004292,2019,7883
E02004293,2019,9758
E02004294,2019,8317
E02004295,2019,7276
E02004296,2019,8364
E02004297,2019,8125
E02004298,2019,10060
E02004299,2019,8538
E02004300,2019,7867
E02004301,2019,9555
E02004302,2019,7840
E02004303,2019,11174
E02004304,2019,9245
E02004305,2019,9993
E02004306,2019,5936
E02004307,2019,6672
E02004308,2019,8210
E02004309,2019,6342
E02004310,2019,7926
E02004311,2019,9182
E02004312,2019,7429
E02004313,2019,7876
E02004314,2019,14473
E02004315,2019,14775
E02004316,2019,6320
E02004317,2019,7575
E02004318,2019,6661
E02004319,2019,7837
E02004320,2019,8958
E02004321,2019,8559
E02004322,2019,8517
E02004323,2019,8066
E02004324,2019,5735
E02004325,2019,8526
E02004326,2019,6856
E02004327,2019,5785
E02004328,2019,7274
E02004329,2019,6393
E02004330,2019,5715
E02004331,2019,7287
E02004332,2019,7353
E02004333,2019,6910
E02004334,2019,7240
E02004335,2019,7369
E02004336,2019,6703
E02004337,2019,10003
E02004338,2019,7106
E02004339,2019,6847
E02004340,2019,10335
E02004341,2019,8671
E02004342,2019,5766
E02004343,2019,5504
E02004344,2019,7130
E02004345,2019,12728
E02004346,2019,5142
E02004347,2019,7256
E02004348,2019,7983
E02004349,2019,9442
E02004350,2019,9692
E02004351,2019,7361
E02004352,2019,7938
E02004353,2019,7340
E02004354,2019,9106
E02004355,2019,7265
E02004356,2019,7463
E02004357,2019,7860
E02004358,2019,7999
E02004359,2019,8099
E02004361,2019,8168
E02004362,2019,8961
E02004363,2019,6979
E02004364,2019,8254
E02004365,2019,8392
E02004366,2019,7907
E02004367,2019,7332
E02004368,2019,8529
E02004369,2019,9690
E02004370,2019,8009
E02004371,2019,7178
E02004372,2019,7372
E02004373,2019,8844
E02004374,2019,7658
E02004375,2019,8580
E02004376,2019,7089
E02004377,2019,10944
E02004378,2019,8768
E02004379,2019,8014
E02004380,2019,9564
E02004381,2019,10136
E02004382,2019,6642
E02004383,2019,7807
E02004384,2019,7875
E02004385,2019,7665
E02004386,2019,6729
E02004387,2019,6366
E02004388,2019,7831
E02004389,2019,9778
E02004390,2019,8179
E02004391,2019,6682
E02004392,2019,9452
E02004393,2019,6495
E02004394,2019,8078
E02004395,2019,8332
E02004396,2019,9158
E02004397,2019,8735
E02004398,2019,9669
E02004399,2019,8256
E02004400,2019,10130
E02004401,2019,8134
E02004402,2019,9641
E02004403,2019,6914
E02004404,2019,6574
E02004405,2019,6459
E02004406,2019,7593
E02004407,2019,8094
E02004408,2019,8160
E02004409,2019,5451
E02004410,2019,8405
E02004411,2019,8642
E02004412,2019,8160
E02004413,2019,7105
E02004414,2019,6466
E02004415,2019,7016
E02004416,2019,6490
E02004417,2019,6244
E02004418,2019,5800
E02004419,2019,6150
E02004420,2019,13871
E02004421,2019,9371
E02004422,2019,10978
E02004423,2019,7532
E02004424,2019,7105
E02004425,2019,7372
E02004426,2019,8085
E02004427,2019,7913
E02004428,2019,6945
E02004429,2019,7382
E02004430,2019,8244
E02004431,2019,9831
E02004432,2019,6985
E02004433,2019,9018
E02004434,2019,8764
E02004435,2019,9339
E02004436,2019,8247
E02004437,2019,9336
E02004438,2019,9746
E02004439,2019,10123
E02004440,2019,8475
E02004441,2019,7738
E02004442,2019,8737
E02004443,2019,9969
E02004444,2019,9224
E02004445,2019,8621
E02004446,2019,6867
E02004447,2019,5915
E02004448,2019,7191
E02004449,2019,8570
E02004450,2019,6354
E02004451,2019,8854
E02004452,2019,9281
E02004453,2019,7290
E02004454,2019,9467
E02004455,2019,7872
E02004456,2019,9984
E02004457,2019,10347
E02004458,2019,9680
E02004459,2019,10626
E02004460,2019,9177
E02004461,2019,5895
E02004462,2019,11233
E02004463,2019,8001
E02004464,2019,10115
E02004465,2019,6260
E02004466,2019,8222
E02004467,2019,8345
E02004468,2019,10511
E02004469,2019,7005
E02004470,2019,11901
E02004471,2019,8523
E02004472,2019,6139
E02004473,2019,7921
E02004474,2019,7747
E02004475,2019,6786
E02004476,2019,8113
E02004477,2019,6049
E02004478,2019,6541
E02004479,2019,8370
E02004480,2019,7184
E02004481,2019,6832
E02004482,2019,8551
E02004483,2019,8344
E02004484,2019,7938
E02004485,2019,8405
E02004486,2019,8718
E02004487,2019,7624
E02004488,2019,9135
E02004489,2019,9269
E02004490,2019,8275
E02004491,2019,7779
E02004492,2019,9415
E02004493,2019,10526
E02004494,2019,12745
E02004495,2019,8512
E02004496,2019,8082
E02004497,2019,7810
E02004498,2019,10009
E02004499,2019,6808
E02004500,2019,9149
E02004501,2019,7088
E02004502,2019,7091
E02004503,2019,7982
E02004504,2019,7996
E02004505,2019,5970
E02004506,2019,7149
E02004507,2019,9933
E02004508,2019,6511
E02004509,2019,14885
E02004512,2019,11610
E02004513,2019,13590
E02004514,2019,5668
E02004515,2019,8669
E02004516,2019,14094
E02004517,2019,9136
E02004518,2019,7869
E02004519,2019,7314
E02004520,2019,9529
E02004521,2019,9189
E02004522,2019,12010
E02004523,2019,10335
E02004524,2019,8390
E02004525,2019,7597
E02004526,2019,7285
E02004527,2019,8851
E02004528,2019,8427
E02004529,2019,6837
E02004530,2019,6555
E02004531,2019,7078
E02004532,2019,6375
E02004533,2019,7503
E02004534,2019,9044
E02004535,2019,5924
E02004536,2019,6263
E02004537,2019,9217
E02004538,2019,9797
E02004539,2019,8008
E02004540,2019,6066
E02004541,2019,11782
E02004542,2019,6641
E02004543,2019,7321
E02004544,2019,8885
E02004545,2019,7657
E02004546,2019,8016
E02004547,2019,9286
E02004548,2019,8706
E02004549,2019,7837
E02004550,2019,8451
E02004551,2019,7420
E02004552,2019,6361
E02004553,2019,7170
E02004554,2019,7278
E02004555,2019,6435
E02004556,2019,7491
E02004557,2019,8548
E02004558,2019,6939
E02004559,2019,7711
E02004560,2019,9177
E02004561,2019,10667
E02004562,2019,7958
E02004563,2019,6559
E02004564,2019,8254
E02004565,2019,16008
E02004566,2019,5990
E02004567,2019,8260
E02004568,2019,9213
E02004569,2019,8055
E02004570,2019,8934
E02004571,2019,8190
E02004572,2019,7905
E02004573,2019,6529
E02004574,2019,7824
E02004575,2019,11687
E02004576,2019,9110
E02004577,2019,5680
E02004578,2019,7331
E02004579,2019,7266
E02004580,2019,12194
E02004581,2019,7917
E02004582,2019,7003
E02004583,2019,8853
E02004584,2019,6692
E02004585,2019,8674
E02004586,2019,8369
E02004587,2019,8118
E02004588,2019,7179
E02004589,2019,7733
E02004590,2019,8402
E02004591,2019,7434
E02004592,2019,13668
E02004593,2019,8709
E02004594,2019,8716
E02004595,2019,14491
E02004596,2019,10604
E02004597,2019,8641
E02004598,2019,11206
E02004599,2019,7815
E02004600,2019,5447
E02004601,2019,5377
E02004602,2019,6392
E02004603,2019,8265
E02004604,2019,8114
E02004605,2019,5615
E02004606,2019,10067
E02004607,2019,9458
E02004608,2019,10290
E02004609,2019,7012
E02004610,2019,7724
E02004611,2019,11499
E02004612,2019,9101
E02004613,2019,6470
E02004614,2019,5475
E02004615,2019,8478
E02004616,2019,9651
E02004617,2019,9206
E02004618,2019,7298
E02004619,2019,7366
E02004620,2019,8324
E02004621,2019,6551
E02004622,2019,7586
E02004623,2019,9101
E02004624,2019,6595
E02004625,2019,9706
E02004626,2019,10308
E02004627,2019,6187
E02004628,2019,8053
E02004629,2019,13098
E02004630,2019,6614
E02004631,2019,5099
E02004632,2019,10893
E02004633,2019,8486
E02004634,2019,10614
E02004635,2019,7439
E02004636,2019,7928
E02004637,2019,9144
E02004638,2019,5746
E02004639,2019,10088
E02004640,2019,8223
E02004641,2019,7371
E02004642,2019,11963
E02004643,2019,7975
E02004644,2019,8914
E02004645,2019,9135
E02004646,2019,8924
E02004647,2019,5958
E02004648,2019,5747
E02004649,2019,7301
E02004650,2019,14711
E02004651,2019,10045
E02004652,2019,6599
E02004653,2019,6861
E02004654,2019,11870
E02004655,2019,8031
E02004656,2019,11687
E02004657,2019,6817
E02004658,2019,6260
E02004659,2019,6911
E02004660,2019,6685
E02004661,2019,8617
E02004662,2019,6454
E02004663,2019,6602
E02004664,2019,7650
E02004665,2019,8875
E02004666,2019,12345
E02004667,2019,11447
E02004668,2019,9179
E02004669,2019,7496
E02004670,2019,15710
E02004671,2019,7033
E02004672,2019,13226
E02004673,2019,6902
E02004674,2019,11681
E02004675,2019,7338
E02004676,2019,7708
E02004677,2019,7584
E02004678,2019,7259
E02004679,2019,9445
E02004680,2019,7665
E02004681,2019,13913
E02004682,2019,8314
E02004683,2019,7459
E02004684,2019,10513
E02004685,2019,7705
E02004686,2019,8476
E02004687,2019,7527
E02004688,2019,7797
E02004689,2019,5435
E02004690,2019,7833
E02004691,2019,7736
E02004692,2019,7079
E02004693,2019,7225
E02004694,2019,7134
E02004695,2019,8609
E02004696,2019,6828
E02004697,2019,6769
E02004698,2019,6300
E02004699,2019,10846
E02004700,2019,5642
E02004702,2019,8157
E02004703,2019,12287
E02004704,2019,5589
E02004705,2019,9341
E02004706,2019,7786
E02004707,2019,11523
E02004708,2019,9219
E02004709,2019,8409
E02004710,2019,6458
E02004712,2019,9007
E02004713,2019,8042
E02004714,2019,7723
E02004715,2019,9314
E02004716,2019,8903
E02004717,2019,11968
E02004718,2019,9292
E02004719,2019,10689
E02004720,2019,11063
E02004721,2019,10819
E02004722,2019,7182
E02004723,2019,9919
E02004724,2019,8408
E02004725,2019,5439
E02004726,2019,5816
E02004727,2019,9958
E02004728,2019,9275
E02004729,2019,7456
E02004730,2019,8928
E02004731,2019,8007
E02004732,2019,8617
E02004733,2019,8083
E02004734,2019,10669
E02004735,2019,7592
E02004736,2019,7948
E02004737,2019,7976
E02004738,2019,7455
E02004739,2019,6985
E02004740,2019,7284
E02004741,2019,7891
E02004742,2019,7521
E02004743,2019,7456
E02004744,2019,9838
E02004745,2019,9043
E02004746,2019,11239
E02004747,2019,6838
E02004748,2019,10054
E02004749,2019,7247
E02004750,2019,7711
E02004751,2019,8051
E02004752,2019,8062
E02004753,2019,10619
E02004754,2019,7183
E02004755,2019,12398
E02004756,2019,8610
E02004757,2019,7938
E02004758,2019,8953
E02004759,2019,8511
E02004760,2019,9986
E02004761,2019,6762
E02004764,2019,8260
E02004765,2019,6095
E02004766,2019,7056
E02004767,2019,6362
E02004768,2019,5610
E02004769,2019,6371
E02004770,2019,7077
E02004771,2019,9399
E02004772,2019,9580
E02004774,2019,10038
E02004775,2019,10098
E02004776,2019,6068
E02004777,2019,5599
E02004778,2019,6241
E02004779,2019,10763
E02004780,2019,6008
E02004781,2019,8406
E02004782,2019,7997
E02004783,2019,7322
E02004784,2019,5743
E02004785,2019,5666
E02004786,2019,8636
E02004787,2019,7443
E02004788,2019,7171
E02004789,2019,10693
E02004790,2019,8099
E02004791,2019,5608
E02004792,2019,8439
E02004793,2019,7567
E02004794,2019,6963
E02004795,2019,9411
E02004796,2019,9827
E02004797,2019,8213
E02004798,2019,6330
E02004799,2019,8143
E02004800,2019,7664
E02004801,2019,7974
E02004802,2019,6621
E02004803,2019,7310
E02004804,2019,6927
E02004805,2019,8164
E02004806,2019,7900
E02004807,2019,9189
E02004808,2019,11357
E02004809,2019,9447
E02004810,2019,7585
E02004811,2019,7532
E02004812,2019,6494
E02004813,2019,6073
E02004814,2019,7053
E02004815,2019,7668
E02004816,2019,16965
E02004817,2019,8009
E02004818,2019,10103
E02004819,2019,8059
E02004820,2019,7254
E02004821,2019,5265
E02004822,2019,7774
E02004823,2019,8654
E02004824,2019,5968
E02004825,2019,10748
E02004826,2019,8492
E02004827,2019,7496
E02004828,2019,6652
E02004829,2019,5878
E02004830,2019,6876
E02004831,2019,9705
E02004832,2019,8461
E02004833,2019,9967
E02004834,2019,8146
E02004835,2019,10996
E02004836,2019,6782
E02004837,2019,8176
E02004838,2019,9526
E02004839,2019,8707
E02004840,2019,9675
E02004841,2019,11708
E02004842,2019,10256
E02004843,2019,6960
E02004844,2019,7318
E02004845,2019,7985
E02004846,2019,6184
E02004847,2019,10661
E02004848,2019,7662
E02004849,2019,6761
E02004850,2019,7505
E02004851,2019,5929
E02004852,2019,7795
E02004853,2019,6639
E02004854,2019,7730
E02004855,2019,8150
E02004856,2019,5688
E02004857,2019,5977
E02004858,2019,5154
E02004859,2019,5259
E02004860,2019,6003
E02004861,2019,5492
E02004862,2019,7994
E02004863,2019,8029
E02004864,2019,6547
E02004865,2019,5681
E02004866,2019,6760
E02004867,2019,6657
E02004868,2019,7243
E02004869,2019,5792
E02004870,2019,11353
E02004871,2019,5196
E02004872,2019,7414
E02004873,2019,11528
E02004874,2019,6224
E02004875,2019,10166
E02004876,2019,9349
E02004877,2019,5257
E02004878,2019,8362
E02004879,2019,8271
E02004880,2019,9519
E02004881,2019,6672
E02004882,2019,8989
E02004883,2019,6168
E02004884,2019,10878
E02004885,2019,8529
E02004886,2019,6502
E02004887,2019,7683
E02004888,2019,9071
E02004889,2019,11532
E02004890,2019,8560
E02004891,2019,8089
E02004892,2019,5693
E02004893,2019,5983
E02004894,2019,9674
E02004895,2019,9573
E02004896,2019,8319
E02004897,2019,6695
E02004898,2019,7637
E02004899,2019,5455
E02004900,2019,8108
E02004901,2019,9145
E02004902,2019,8433
E02004903,2019,7680
E02004904,2019,6426
E02004905,2019,6580
E02004906,2019,10465
E02004907,2019,10071
E02004908,2019,9905
E02004909,2019,5782
E02004910,2019,11260
E02004911,2019,6727
E02004912,2019,10624
E02004913,2019,15391
E02004914,2019,8231
E02004915,2019,5714
E02004916,2019,7439
E02004917,2019,6392
E02004918,2019,8522
E02004919,2019,7823
E02004920,2019,11669
E02004921,2019,7904
E02004922,2019,9858
E02004923,2019,10234
E02004924,2019,7931
E02004925,2019,7968
E02004926,2019,8143
E02004927,2019,6536
E02004928,2019,6752
E02004929,2019,6403
E02004930,2019,6944
E02004931,2019,6748
E02004932,2019,7788
E02004933,2019,7001
E02004934,2019,8235
E02004935,2019,9085
E02004936,2019,6525
E02004937,2019,7357
E02004938,2019,6418
E02004939,2019,6990
E02004940,2019,7579
E02004941,2019,9728
E02004942,2019,6445
E02004943,2019,7876
E02004944,2019,7642
E02004945,2019,12288
E02004946,2019,6340
E02004947,2019,6147
E02004948,2019,6025
E02004949,2019,8797
E02004950,2019,6816
E02004951,2019,7955
E02004952,2019,6671
E02004953,2019,6378
E02004954,2019,6923
E02004955,2019,5863
E02004956,2019,9009
E02004957,2019,10582
E02004958,2019,7923
E02004959,2019,6119
E02004960,2019,5757
E02004961,2019,9729
E02004962,2019,8954
E02004963,2019,7401
E02004964,2019,5549
E02004965,2019,6954
E02004966,2019,7529
E02004967,2019,7817
E02004968,2019,7436
E02004969,2019,7091
E02004970,2019,8180
E02004971,2019,7939
E02004972,2019,5844
E02004973,2019,7943
E02004974,2019,8774
E02004975,2019,8032
E02004976,2019,10425
E02004977,2019,8723
E02004978,2019,9390
E02004979,2019,6800
E02004980,2019,6360
E02004981,2019,7949
E02004982,2019,6059
E02004983,2019,6151
E02004984,2019,6452
E02004985,2019,7078
E02004986,2019,8215
E02004987,2019,7523
E02004988,2019,8020
E02004989,2019,14303
E02004990,2019,7346
E02004991,2019,9070
E02004992,2019,11480
E02004993,2019,5732
E02004994,2019,5960
E02004995,2019,5345
E02004996,2019,8396
E02004997,2019,7971
E02004998,2019,6731
E02004999,2019,15341
E02005000,2019,11844
E02005001,2019,9030
E02005002,2019,9535
E02005003,2019,9781
E02005004,2019,12425
E02005005,2019,9672
E02005006,2019,5860
E02005007,2019,9259
E02005008,2019,8332
E02005009,2019,5855
E02005010,2019,8067
E02005011,2019,7658
E02005012,2019,8942
E02005013,2019,8421
E02005014,2019,8784
E02005015,2019,9671
E02005016,2019,7939
E02005017,2019,6916
E02005018,2019,8971
E02005019,2019,6510
E02005020,2019,7516
E02005021,2019,11991
E02005022,2019,9138
E02005023,2019,10363
E02005025,2019,11072
E02005026,2019,8081
E02005027,2019,5553
E02005028,2019,12829
E02005029,2019,13019
E02005030,2019,11462
E02005031,2019,8608
E02005032,2019,10125
E02005033,2019,7525
E02005034,2019,7559
E02005035,2019,8505
E02005036,2019,6610
E02005037,2019,7155
E02005038,2019,5836
E02005039,2019,6782
E02005040,2019,6591
E02005041,2019,7211
E02005042,2019,9194
E02005043,2019,7513
E02005044,2019,6607
E02005045,2019,9440
E02005046,2019,7928
E02005047,2019,7767
E02005048,2019,6783
E02005049,2019,7055
E02005050,2019,9747
E02005051,2019,14181
E02005052,2019,8123
E02005053,2019,9839
E02005054,2019,6743
E02005055,2019,8816
E02005056,2019,10847
E02005057,2019,11688
E02005058,2019,8132
E02005059,2019,9749
E02005060,2019,8084
E02005061,2019,7270
E02005062,2019,6986
E02005063,2019,6861
E02005064,2019,6687
E02005065,2019,8305
E02005066,2019,7692
E02005067,2019,5822
E02005068,2019,7106
E02005069,2019,9104
E02005070,2019,9306
E02005071,2019,11981
E02005072,2019,7642
E02005073,2019,12490
E02005074,2019,8176
E02005075,2019,10787
E02005076,2019,10076
E02005077,2019,8193
E02005078,2019,9165
E02005079,2019,8878
E02005080,2019,12509
E02005081,2019,6612
E02005082,2019,11441
E02005083,2019,7354
E02005084,2019,7419
E02005085,2019,7348
E02005086,2019,6239
E02005087,2019,7192
E02005088,2019,9671
E02005089,2019,6577
E02005090,2019,5942
E02005091,2019,6983
E02005093,2019,5976
E02005094,2019,9481
E02005095,2019,7502
E02005096,2019,10132
E02005097,2019,10067
E02005098,2019,10451
E02005099,2019,7888
E02005100,2019,9765
E02005101,2019,7079
E02005102,2019,6394
E02005103,2019,10322
E02005104,2019,8155
E02005105,2019,7962
E02005106,2019,9747
E02005107,2019,13136
E02005109,2019,6821
E02005110,2019,7027
E02005111,2019,7490
E02005112,2019,7176
E02005113,2019,7382
E02005114,2019,6630
E02005115,2019,6677
E02005116,2019,6741
E02005117,2019,6388
E02005118,2019,10797
E02005119,2019,6305
E02005120,2019,8656
E02005121,2019,14213
E02005122,2019,7348
E02005123,2019,12708
E02005124,2019,8961
E02005125,2019,8500
E02005126,2019,8205
E02005127,2019,8921
E02005128,2019,8651
E02005129,2019,11454
E02005130,2019,8938
E02005131,2019,6619
E02005132,2019,11444
E02005133,2019,8604
E02005134,2019,8051
E02005135,2019,8066
E02005136,2019,7860
E02005137,2019,8094
E02005138,2019,9264
E02005139,2019,8725
E02005140,2019,7612
E02005141,2019,7367
E02005142,2019,7396
E02005143,2019,8353
E02005144,2019,8901
E02005145,2019,7591
